# benders_position_z_set	index0_set	index1_set	daq_ai_voltage
# "z position"	"index0"	"index1"	"Voltage"
# 191	3	1
-9.5	0	0	-0.210757713611189

-9.5	1	0	0.284501397690872

-9.5	2	0	0.00870465297265305


-9.4	0	0	-0.33783181374121

-9.4	1	0	0.278143665555052

-9.4	2	0	0.0117628013072188


-9.3	0	0	-0.313688539008421

-9.3	1	0	0.285628084407728

-9.3	2	0	0.00645128052131905


-9.2	0	0	-0.239971075054417

-9.2	1	0	0.283052800487636

-9.2	2	0	0.012406622010368


-9.1	0	0	-0.280692730673348

-9.1	1	0	0.286754771127379

-9.1	2	0	0.00918751849860108


-9	0	0	-0.244960685009703

-9	1	0	0.284259964823358

-9	2	0	0.00958990643700818


-8.9	0	0	-0.251881756891428

-8.9	1	0	0.280638471825965

-8.9	2	0	0.00902656332323581


-8.8	0	0	-0.258963783944548

-8.8	1	0	0.280960382313152

-8.8	2	0	0.00838274262226684


-8.7	0	0	-0.212769653102069

-8.7	1	0	0.282730889998583

-8.7	2	0	0.015062382415056


-8.6	0	0	-0.314573792409686

-8.6	1	0	0.280799427069418

-8.6	2	0	0.0100727719633015


-8.5	0	0	-0.274817867283738

-8.5	1	0	0.284420920068367

-8.5	2	0	0.00701462363369445


-8.4	0	0	-0.281577984061871

-8.4	1	0	0.279672740364573

-8.4	2	0	0.00814130985938511


-8.3	0	0	-0.286969981980064

-8.3	1	0	0.284099009578633

-8.3	2	0	0.011118980604419


-8.2	0	0	-0.244155909210148

-8.2	1	0	0.282006591399276

-8.2	2	0	0.00894608573557166


-8.1	0	0	-0.255825158317219

-8.1	1	0	0.282408979509813

-8.1	2	0	0.00967038402473403


-8	0	0	-0.30218024482724

-8	1	0	0.281684680910931

-8	2	0	0.00733653398378697


-7.9	0	0	-0.237717702818009

-7.9	1	0	0.28192611377714

-7.9	2	0	0.0114408909557441


-7.8	0	0	-0.198283688770226

-7.8	1	0	0.28176515853301

-7.8	2	0	0.00709510122121147


-7.7	0	0	-0.245282595329564

-7.7	1	0	0.28128229280096

-7.7	2	0	0.012406622010318


-7.6	0	0	-0.269828257290654

-7.6	1	0	0.282248024265514

-7.6	2	0	0.00894608573559628


-7.5	0	0	-0.337509903409213

-7.5	1	0	0.282489457132006

-7.5	2	0	0.00894608573564551


-7.4	0	0	-0.274737389703208

-7.4	1	0	0.280799427069361

-7.4	2	0	0.0104751599020669


-7.3	0	0	-0.329623100294869

-7.3	1	0	0.282730889998583

-7.3	2	0	0.00798035468419202


-7.2	0	0	-0.316907642287607

-7.2	1	0	0.280879904691355

-7.2	2	0	0.0100727719633758


-7.1	0	0	-0.295983471062848

-7.1	1	0	0.281121337557338

-7.1	2	0	0.0107970702532057


-7	0	0	-0.180337188509228

-7	1	0	0.281684680910931

-7	2	0	0.00999229437557569


-6.9	0	0	-0.274335001800192

-6.9	1	0	0.281201815178937

-6.9	2	0	0.00958990643705756


-6.8	0	0	-0.266528676493052

-6.8	1	0	0.281362770422869

-6.8	2	0	0.00862417538501352


-6.7	0	0	-0.316344299213395

-6.7	1	0	0.2798336956078

-6.7	2	0	0.0104751599020793


-6.6	0	0	-0.237959135557582

-6.6	1	0	0.280075128473021

-6.6	2	0	0.00934847367395406


-6.5	0	0	-0.228301825981478

-6.5	1	0	0.281121337557056

-6.5	2	0	0.00991181678783747


-6.4	0	0	-0.257515187500863

-6.4	1	0	0.281201815178965

-6.4	2	0	0.0103946823143783


-6.3	0	0	-0.278761268735716

-6.3	1	0	0.2798336956078

-6.3	2	0	0.00942895126159354


-6.2	0	0	-0.31867814909349

-6.2	1	0	0.279431307499409

-6.2	2	0	0.00838274262215637


-6.1	0	0	-0.305882213577893

-6.1	1	0	0.280879904691271

-6.1	2	0	0.0101532495510398


-6	0	0	-0.26137811135193

-6	1	0	0.278626531283807

-6	2	0	0.00870465297268993


-5.9	0	0	-0.316344299213368

-5.9	1	0	0.281201815178965

-5.9	2	0	0.00942895126159354


-5.8	0	0	-0.244155909210145

-5.8	1	0	0.277258411720209

-5.8	2	0	0.00886560814791983


-5.7	0	0	-0.267494407457958

-5.7	1	0	0.279431307499521

-5.7	2	0	0.0109580254288061


-5.6	0	0	-0.268460138422969

-5.6	1	0	0.278948441769924

