# benders_position_z_set	index0_set	index1_set	daq_ai_voltage
# "z position"	"index0"	"index1"	"Voltage"
# 191	3	1
-9.5	0	0	0.100771017835535

-9.5	1	0	0.715620286013311

-9.5	2	0	0.00701462363376762


-9.4	0	0	0.145436085159192

-9.4	1	0	0.717632229334458

-9.4	2	0	0.00363456496384059


-9.3	0	0	0.177063783347284

-9.3	1	0	0.714493597760525

-9.3	2	0	0.00476125118601329


-9.2	0	0	0.145436085159192

-9.2	1	0	0.715378852815676

-9.2	2	0	0.00202501322002082


-9.1	0	0	0.180363365188186

-9.1	1	0	0.716183630141502

-9.1	2	0	0.00596841499664307


-9	0	0	0.106484927188538

-9	1	0	0.715700763745641

-9	2	0	0.000254506304709406


-8.9	0	0	0.100610062642997

-8.9	1	0	0.715056941886247

-8.9	2	0	0.00822178744695101


-8.8	0	0	0.0638318020698636

-8.8	1	0	0.71433264229624

-8.8	2	0	0.00363456496384059


-8.7	0	0	0.10986498626415

-8.7	1	0	0.716264107874101

-8.7	2	0	0.00210549080719977


-8.6	0	0	0.0935280342122904

-8.6	1	0	0.715378852815998

-8.6	2	0	0.00130071493608858


-8.5	0	0	0.0891822440720746

-8.5	1	0	0.715861719210785

-8.5	2	0	0.00830226503457823


-8.4	0	0	0.0973104812066591

-8.4	1	0	0.714976464154024

-8.4	2	0	0.00154214769733994


-8.3	0	0	0.123546177925039

-8.3	1	0	0.716022674676036

-8.3	2	0	0.00604889258407489


-8.2	0	0	0.0761448737989051

-8.2	1	0	0.717310318401913

-8.2	2	0	0.0055660270595931


-8.1	0	0	0.106243494398034

-8.1	1	0	0.715378852815676

-8.1	2	0	0.00476125118594091


-8	0	0	0.0799273207075194

-8	1	0	0.718115095734082

-8	2	0	0.00588793740929615


-7.9	0	0	0.10737018075429

-7.9	1	0	0.717551751601322

-7.9	2	0	0.00395647531289186


-7.8	0	0	0.104312032077093

-7.8	1	0	0.717954140267756

-7.8	2	0	0.00460029601130703


-7.7	0	0	0.171349873374111

-7.7	1	0	0.71481550868931

-7.7	2	0	0.00419790807474038


-7.6	0	0	0.104633942463558

-7.6	1	0	0.718356528934459

-7.6	2	0	0.00492220636064717


-7.5	0	0	0.0719600389418955

-7.5	1	0	0.71562028601315

-7.5	2	0	0.0045198184240684


-7.4	0	0	0.137468802662348

-7.4	1	0	0.716907929736824

-7.4	2	0	0.00516363912273679


-7.3	0	0	0.0423442851690825

-7.3	1	0	0.714493597760525

-7.3	2	0	0.00637080293385077


-7.2	0	0	0.0778349032664012

-7.2	1	0	0.720690383215227

-7.2	2	0	0.000495939065594311


-7.1	0	0	0.0228687084934716

-7.1	1	0	0.715217897350854

-7.1	2	0	0.00653175810877517


-7	0	0	0.110830717431462

-7	1	0	0.717229840669046

-7	2	0	0.00323217702765845


-6.9	0	0	0.133847310650504

-6.9	1	0	0.717068885202774

-6.9	2	0	0.00612937017151886


-6.8	0	0	0.124672864309108

-6.8	1	0	0.715942196943867

-6.8	2	0	0.00492220636064717


-6.7	0	0	0.0881360353383406

-6.7	1	0	0.714574075492748

-6.7	2	0	0.00468077359860589


-6.6	0	0	0.11525698529816

-6.6	1	0	0.714574075492748

-6.6	2	0	0.00580745982181581


-6.5	0	0	0.149862353255887

-6.5	1	0	0.718356528934459

-6.5	2	0	0.00291026667887073


-6.4	0	0	0.124189998715658

-6.4	1	0	0.712320699002398

-6.4	2	0	0.0050026839480788


-6.3	0	0	0.0271340207065763

-6.3	1	0	0.712884043123192

-6.3	2	0	0.0059684149966552


-6.2	0	0	0.103346300918557

-6.2	1	0	0.716344585607183

-6.2	2	0	0.00435886324935017


-6.1	0	0	0.0821806933426403

-6.1	1	0	0.718437006667703

-6.1	2	0	0.00371504255110341


-6	0	0	0.125960505893322

-6	1	0	0.71505694188614

-6	2	0	0.00733653398383583


-5.9	0	0	0.149942830857895

-5.9	1	0	0.716988407469907

-5.9	2	0	0.00460029601135525


-5.8	0	0	0.0889408112872766

-5.8	1	0	0.715700763745641

-5.8	2	0	0.00379552013837823


-5.7	0	0	0.16829172439696

-5.7	1	0	0.716746974270982

-5.7	2	0	0.00572698223439612


-5.6	0	0	0.131593937853221

-5.6	1	0	0.715217897350854

-5.6	2	0	0.00282978909165587


-5.5	0	0	0.0556230876853266

-5.5	1	0	0.715700763745749

-5.5	2	0	0.00427838566203926


-5.4	0	0	0.166923605122982

-5.4	1	0	0.713125476318039

-5.4	2	0	0.00371504255110341


-5.3	0	0	0.185916320036097

-5.3	1	0	0.715298375083721

-5.3	2	0	0.00814130985938511


-5.2	0	0	0.0219029774289098

-5.2	1	0	0.716344585607183

-5.2	2	0	0.00170310287154313


-5.1	0	0	0.0372741969873869

-5.1	1	0	0.713205954049619

-5.1	2	0	0.00258835633008301


-5	0	0	0.0833878572569975

-5	1	0	0.715539808280712

-5	2	0	0.00637080293385077


-4.9	0	0	0.0745353219281639

-4.9	1	0	0.715539808280605

-4.9	2	0	0.00508316153532928


-4.8	0	0	0.115337462896006

-4.8	1	0	0.712723087659871

-4.8	2	0	0.00387599772561703


-4.7	0	0	0.00323217702785002

-4.7	1	0	0.713769298172287

-4.7	2	0	0.00379552013835422


-4.6	0	0	0.0377570625273244

-4.6	1	0	0.711596399420691

-4.6	2	0	0.0029102666789305


-4.5	0	0	0.0965861828445131

-4.5	1	0	0.715217897350962

-4.5	2	0	0.0054050718848385


-4.4	0	0	0.103668211304593

-4.4	1	0	0.711354966227608

-4.4	2	0	0.00516363912270053


-4.3	0	0	0.0919184823055814

-4.3	1	0	0.712481654465398

-4.3	2	0	0.00403695290017871


-4.2	0	0	0.132076803452033

-4.2	1	0	0.713125476317932

-4.2	2	0	0.00653175810879951


-4.1	0	0	0.132801101850807

-4.1	1	0	0.713044998586299

-4.1	2	0	0.00379552013835422


-4	0	0	0.159117277558853

-4	1	0	0.713205954049673

-4	2	0	0.00476125118618217


-3.9	0	0	0.0817783053716198

-3.9	1	0	0.711918310345674

-3.9	2	0	0.00379552013835422


-3.8	0	0	0.100207674662148

-3.8	1	0	0.71143544395844

-3.8	2	0	0.00460029601130703


-3.7	0	0	0.147689458004498

-3.7	1	0	0.712320699002398

-3.7	2	0	0.00508316153535344


-3.6	0	0	0.0788811119862796

-3.6	1	0	0.711354966227287

-3.6	2	0	0.00468077359861795


-3.5	0	0	0.0871703042007762

-3.5	1	0	0.712079265808246

-3.5	2	0	0.00468077359861795


-3.4	0	0	0.157105337481223

-3.4	1	0	0.710872099841175

-3.4	2	0	0.0052441167100597


-3.3	0	0	0.0775129928913359

-3.3	1	0	0.71079162211029

-3.3	2	0	0.00564650464700067


-3.2	0	0	0.115337462896006

-3.2	1	0	0.711837832614469

